Constraint,Body,Lower,Upper,Raw_violation,Relative_violation
CentralBESS_final_SOC_upper_con,0.5100000099999877,,0.51,9.99998772677202e-09,9.99998772677202e-09
"CentralBESS_per_phase_nlp_exclusivity_con[1,420]",1.999994307479236e-08,,1e-08,9.99994307479236e-09,9.99994307479236e-09
"CentralBESS_per_phase_nlp_exclusivity_con[2,420]",1.999994307479236e-08,,1e-08,9.99994307479236e-09,9.99994307479236e-09
"CentralBESS_per_phase_nlp_exclusivity_con[3,420]",1.999994307479236e-08,,1e-08,9.99994307479236e-09,9.99994307479236e-09
"CentralBESS_per_phase_nlp_exclusivity_con[1,750]",1.9999917041364017e-08,,1e-08,9.999917041364017e-09,9.999917041364017e-09
"CentralBESS_per_phase_nlp_exclusivity_con[2,750]",1.9999917041364017e-08,,1e-08,9.999917041364017e-09,9.999917041364017e-09
"CentralBESS_per_phase_nlp_exclusivity_con[3,750]",1.9999917041364017e-08,,1e-08,9.999917041364017e-09,9.999917041364017e-09
"CentralBESS_per_phase_nlp_exclusivity_con[1,1020]",1.9999851106483532e-08,,1e-08,9.999851106483532e-09,9.999851106483532e-09
"CentralBESS_per_phase_nlp_exclusivity_con[2,1020]",1.9999851106483532e-08,,1e-08,9.999851106483532e-09,9.999851106483532e-09
"CentralBESS_per_phase_nlp_exclusivity_con[3,1020]",1.9999851106483532e-08,,1e-08,9.999851106483532e-09,9.999851106483532e-09
"CentralBESS_per_phase_nlp_exclusivity_con[3,930]",1.9999781093112178e-08,,1e-08,9.999781093112178e-09,9.999781093112178e-09
"CentralBESS_per_phase_nlp_exclusivity_con[1,930]",1.9999781093112175e-08,,1e-08,9.999781093112174e-09,9.999781093112174e-09
"CentralBESS_per_phase_nlp_exclusivity_con[2,930]",1.9999781093112175e-08,,1e-08,9.999781093112174e-09,9.999781093112174e-09
"CentralBESS_per_phase_nlp_exclusivity_con[1,1110]",1.9999715058748824e-08,,1e-08,9.999715058748824e-09,9.999715058748824e-09
"CentralBESS_per_phase_nlp_exclusivity_con[2,1110]",1.9999715058748824e-08,,1e-08,9.999715058748824e-09,9.999715058748824e-09
"CentralBESS_per_phase_nlp_exclusivity_con[3,1110]",1.9999715058748824e-08,,1e-08,9.999715058748824e-09,9.999715058748824e-09
"CentralBESS_per_phase_nlp_exclusivity_con[1,1080]",1.9999710052928585e-08,,1e-08,9.999710052928585e-09,9.999710052928585e-09
"CentralBESS_per_phase_nlp_exclusivity_con[2,1080]",1.9999710052928585e-08,,1e-08,9.999710052928585e-09,9.999710052928585e-09
"CentralBESS_per_phase_nlp_exclusivity_con[3,1080]",1.9999710052928585e-08,,1e-08,9.999710052928585e-09,9.999710052928585e-09
"CentralBESS_per_phase_nlp_exclusivity_con[1,120]",1.9999702194938497e-08,,1e-08,9.999702194938496e-09,9.999702194938496e-09
"CentralBESS_per_phase_nlp_exclusivity_con[2,120]",1.9999702194938497e-08,,1e-08,9.999702194938496e-09,9.999702194938496e-09
"CentralBESS_per_phase_nlp_exclusivity_con[3,120]",1.9999702194938497e-08,,1e-08,9.999702194938496e-09,9.999702194938496e-09
"CentralBESS_per_phase_nlp_exclusivity_con[1,1380]",1.999970082750223e-08,,1e-08,9.999700827502231e-09,9.999700827502231e-09
"CentralBESS_per_phase_nlp_exclusivity_con[2,1380]",1.999970082750223e-08,,1e-08,9.999700827502231e-09,9.999700827502231e-09
"CentralBESS_per_phase_nlp_exclusivity_con[3,1380]",1.999970082750223e-08,,1e-08,9.999700827502231e-09,9.999700827502231e-09
"CentralBESS_per_phase_nlp_exclusivity_con[1,30]",1.9999700428344602e-08,,1e-08,9.999700428344602e-09,9.999700428344602e-09
"CentralBESS_per_phase_nlp_exclusivity_con[2,30]",1.9999700428344602e-08,,1e-08,9.999700428344602e-09,9.999700428344602e-09
"CentralBESS_per_phase_nlp_exclusivity_con[3,30]",1.9999700428344602e-08,,1e-08,9.999700428344602e-09,9.999700428344602e-09
"CentralBESS_per_phase_nlp_exclusivity_con[1,1290]",1.999970017205361e-08,,1e-08,9.999700172053611e-09,9.999700172053611e-09
"CentralBESS_per_phase_nlp_exclusivity_con[2,1290]",1.999970017205361e-08,,1e-08,9.999700172053611e-09,9.999700172053611e-09
"CentralBESS_per_phase_nlp_exclusivity_con[3,1290]",1.999970017205361e-08,,1e-08,9.999700172053611e-09,9.999700172053611e-09
"CentralBESS_per_phase_nlp_exclusivity_con[1,60]",1.9999698555119073e-08,,1e-08,9.999698555119073e-09,9.999698555119073e-09
"CentralBESS_per_phase_nlp_exclusivity_con[2,60]",1.9999698555119073e-08,,1e-08,9.999698555119073e-09,9.999698555119073e-09
"CentralBESS_per_phase_nlp_exclusivity_con[3,60]",1.9999698555119073e-08,,1e-08,9.999698555119073e-09,9.999698555119073e-09
"CentralBESS_per_phase_nlp_exclusivity_con[1,1410]",1.999969803382043e-08,,1e-08,9.99969803382043e-09,9.99969803382043e-09
"CentralBESS_per_phase_nlp_exclusivity_con[2,1410]",1.999969803382043e-08,,1e-08,9.99969803382043e-09,9.99969803382043e-09
"CentralBESS_per_phase_nlp_exclusivity_con[3,1410]",1.999969803382043e-08,,1e-08,9.99969803382043e-09,9.99969803382043e-09
"CentralBESS_per_phase_nlp_exclusivity_con[1,1440]",1.9999697829876758e-08,,1e-08,9.999697829876758e-09,9.999697829876758e-09
"CentralBESS_per_phase_nlp_exclusivity_con[2,1440]",1.9999697829876758e-08,,1e-08,9.999697829876758e-09,9.999697829876758e-09
"CentralBESS_per_phase_nlp_exclusivity_con[3,1440]",1.9999697829876758e-08,,1e-08,9.999697829876758e-09,9.999697829876758e-09
"CentralBESS_per_phase_nlp_exclusivity_con[1,1350]",1.9999697672705715e-08,,1e-08,9.999697672705715e-09,9.999697672705715e-09
"CentralBESS_per_phase_nlp_exclusivity_con[2,1350]",1.9999697672705715e-08,,1e-08,9.999697672705715e-09,9.999697672705715e-09
"CentralBESS_per_phase_nlp_exclusivity_con[3,1350]",1.9999697672705715e-08,,1e-08,9.999697672705715e-09,9.999697672705715e-09
"CentralBESS_per_phase_nlp_exclusivity_con[1,150]",1.9999697604424463e-08,,1e-08,9.999697604424463e-09,9.999697604424463e-09
