Constraint,Body,Lower,Upper,Raw_violation,Relative_violation
"Idelta_im_con[feeder2_963,2,270]",1.0503775584602497,0.0,0.0,1.0503775584602497,1.0
"Idelta_im_con[feeder2_989,2,1290]",1.0065208877145886,0.0,0.0,1.0065208877145886,1.0
"Idelta_im_con[feeder2_989,2,420]",1.0063527365878377,0.0,0.0,1.0063527365878377,1.0
"Idelta_im_con[feeder2_989,1,1080]",1.004749623966049,0.0,0.0,1.004749623966049,1.0
"Idelta_im_con[feeder2_973,2,420]",-1.0033266975879087,0.0,0.0,1.0033266975879087,1.0
"Idelta_im_con[feeder2_963,2,450]",-0.9982446385286892,0.0,0.0,0.9982446385286892,0.9982446385286892
"Idelta_im_con[feeder2_973,1,1080]",-0.9958251503921929,0.0,0.0,0.9958251503921929,0.9958251503921929
"Idelta_im_con[feeder2_963,2,1380]",-0.9811134756304796,0.0,0.0,0.9811134756304796,0.9811134756304796
"Idelta_im_con[feeder2_973,2,630]",-0.9806542935402831,0.0,0.0,0.9806542935402831,0.9806542935402831
"Idelta_im_con[feeder2_952,2,540]",0.9779549127761129,0.0,0.0,0.9779549127761129,0.9779549127761129
"Idelta_im_con[feeder2_973,2,750]",-0.9779468976630596,0.0,0.0,0.9779468976630596,0.9779468976630596
"Idelta_im_con[feeder2_989,2,630]",0.9637722208172848,0.0,0.0,0.9637722208172848,0.9637722208172848
"Idelta_im_con[feeder2_973,2,1290]",-0.9631947345114895,0.0,0.0,0.9631947345114895,0.9631947345114895
"Idelta_im_con[feeder2_973,1,930]",-0.9610665244908887,0.0,0.0,0.9610665244908887,0.9610665244908887
"Idelta_im_con[feeder2_989,2,750]",0.9609728711160923,0.0,0.0,0.9609728711160923,0.9609728711160923
"Idelta_im_con[feeder2_952,2,1380]",0.9574840473142103,0.0,0.0,0.9574840473142103,0.9574840473142103
"Idelta_im_con[feeder2_989,1,930]",0.9488860014379137,0.0,0.0,0.9488860014379137,0.9488860014379137
"Idelta_im_con[feeder2_963,2,210]",-0.9476811703263408,0.0,0.0,0.9476811703263408,0.9476811703263408
"Idelta_im_con[feeder2_952,2,210]",0.9398109943017516,0.0,0.0,0.9398109943017516,0.9398109943017516
"Idelta_im_con[feeder2_973,1,1230]",0.9224454653303837,0.0,0.0,0.9224454653303837,0.9224454653303837
"Idelta_im_con[feeder2_973,1,810]",0.9212983703528153,0.0,0.0,0.9212983703528153,0.9212983703528153
"Idelta_re_con[feeder2_973,2,300]",-0.9142751432955265,0.0,0.0,0.9142751432955265,0.9142751432955265
"Idelta_re_con[feeder2_973,3,720]",0.9138478888198733,0.0,0.0,0.9138478888198733,0.9138478888198733
"Idelta_im_con[feeder2_989,1,1230]",-0.9128932368072817,0.0,0.0,0.9128932368072817,0.9128932368072817
"Idelta_im_con[feeder2_952,3,30]",0.9077275033100136,0.0,0.0,0.9077275033100136,0.9077275033100136
"Idelta_re_con[feeder2_973,2,120]",-0.904040549416095,0.0,0.0,0.904040549416095,0.904040549416095
"Idelta_re_con[feeder2_989,2,120]",0.901333483832758,0.0,0.0,0.901333483832758,0.901333483832758
